timestamp_ms,frametime_ms,fps
1757235328938,8.466,118.12
1757235328947,9.090,110.01
1757235328954,7.693,130.00
1757235328963,8.391,119.18
1757235328971,8.361,119.60
1757235328979,8.306,120.39
1757235328988,8.419,118.78
1757235328998,9.566,104.53
1757235329005,8.117,123.19
1757235329014,8.227,121.55
1757235329022,7.928,126.14
1757235329030,8.045,124.30
1757235329038,8.240,121.36
1757235329047,9.301,107.51
1757235329054,7.496,133.41
1757235329063,8.364,119.56
1757235329072,8.447,118.39
1757235329079,8.232,121.47
1757235329088,8.269,120.93
1757235329098,9.334,107.14
1757235329104,7.496,133.41
1757235329113,8.501,117.64
1757235329122,8.997,111.15
1757235329131,8.126,123.07
1757235329139,8.358,119.65
1757235329148,9.156,109.22
1757235329156,8.476,117.99
1757235329165,8.177,122.29
1757235329173,8.282,120.74
1757235329181,8.586,116.47
1757235329190,9.236,108.27
1757235329199,7.558,132.31
1757235329207,8.273,120.88
1757235329214,8.182,122.22
1757235329223,8.422,118.73
1757235329232,8.289,120.65
1757235329241,9.669,103.43
1757235329248,7.040,142.05
1757235329257,8.467,118.10
1757235329265,8.356,119.67
1757235329273,8.243,121.32
1757235329281,8.310,120.34
1757235329290,9.202,108.68
1757235329298,7.505,133.25
1757235329306,8.332,120.02
1757235329315,8.324,120.13
1757235329323,8.659,115.49
1757235329332,8.071,123.91
1757235329341,9.118,109.67
1757235329349,8.322,120.17
1757235329358,8.385,119.26
1757235329367,8.943,111.82
1757235329374,8.179,122.26
1757235329383,8.569,116.70
1757235329393,9.930,100.70
1757235329401,7.469,133.88
1757235329409,8.394,119.14
1757235329417,8.220,121.65
1757235329426,8.438,118.51
1757235329434,8.225,121.58
1757235329443,9.217,108.50
1757235329450,7.612,131.37
1757235329459,8.363,119.58
1757235329467,8.228,121.54
1757235329476,8.482,117.90
1757235329484,8.370,119.47
1757235329493,9.025,110.80
1757235329501,7.667,130.43
1757235329509,8.233,121.46
1757235329517,8.405,118.97
1757235329526,8.465,118.13
1757235329534,8.228,121.54
1757235329543,9.150,109.29
1757235329550,7.606,131.48
1757235329559,8.368,119.51
1757235329567,8.209,121.81
1757235329576,8.413,118.86
1757235329584,8.318,120.22
1757235329593,9.194,108.76
1757235329601,7.716,129.60
1757235329610,9.009,111.00
1757235329617,7.415,134.85
1757235329626,8.449,118.36
1757235329634,8.311,120.33
1757235329643,8.985,111.29
1757235329652,8.882,112.58
1757235329660,8.531,117.22
1757235329669,8.515,117.44
1757235329677,7.968,125.51
1757235329686,8.339,119.91
1757235329694,9.439,105.94
1757235329702,7.259,137.77
1757235329711,8.886,112.53
1757235329720,9.139,109.42
1757235329729,8.229,121.52
1757235329736,8.333,120.01
1757235329746,9.225,108.40
1757235329754,7.521,132.97
1757235329762,8.306,120.40
1757235329770,8.408,118.94
1757235329778,8.299,120.49
1757235329787,8.562,116.80
1757235329796,8.953,111.69
1757235329804,7.601,131.56
1757235329813,9.190,108.82
1757235329820,7.921,126.25
1757235329829,8.601,116.27
1757235329838,8.304,120.43
1757235329847,9.422,106.14
1757235329855,8.214,121.74
1757235329864,9.311,107.40
1757235329873,8.268,120.95
1757235329882,9.625,103.90
1757235329891,8.787,113.81
1757235329899,7.450,134.22
1757235329908,8.944,111.81
1757235329916,8.187,122.15
1757235329924,8.030,124.53
1757235329932,8.360,119.61
1757235329941,9.108,109.79
1757235329949,7.575,132.01
1757235329957,8.306,120.40
1757235329966,8.405,118.97
1757235329974,8.481,117.91
1757235329984,9.769,102.36
1757235329993,8.968,111.51
1757235330002,8.554,116.90
1757235330010,8.257,121.11
1757235330018,8.335,119.97
1757235330026,8.321,120.18
1757235330035,8.830,113.25
1757235330044,8.766,114.08
1757235330051,7.513,133.10
1757235330060,8.879,112.63
1757235330069,8.344,119.84
1757235330078,9.270,107.88
1757235330086,8.308,120.37
1757235330096,9.714,102.95
1757235330103,7.338,136.29
1757235330111,8.190,122.10
1757235330120,8.303,120.44
1757235330128,8.335,119.97
1757235330137,8.564,116.77
1757235330146,8.992,111.21
1757235330154,8.166,122.46
1757235330162,8.270,120.92
1757235330172,9.803,102.01
1757235330180,8.319,120.21
1757235330189,8.246,121.28
1757235330198,9.659,103.53
1757235330206,8.240,121.36
1757235330215,8.264,121.00
1757235330223,8.343,119.87
1757235330231,8.334,120.00
1757235330241,10.252,97.54
1757235330249,7.587,131.80
1757235330257,8.009,124.86
1757235330266,8.348,119.79
1757235330274,8.383,119.30
1757235330282,8.293,120.59
1757235330292,9.752,102.55
1757235330298,6.970,143.48
1757235330307,8.961,111.59
1757235330316,8.545,117.03
1757235330325,8.294,120.58
1757235330333,8.429,118.64
1757235330342,9.056,110.43
1757235330350,7.567,132.15
1757235330358,8.268,120.96
1757235330367,8.613,116.10
1757235330374,8.067,123.96
1757235330383,8.422,118.74
1757235330392,9.086,110.06
1757235330400,7.528,132.84
1757235330408,8.300,120.49
1757235330416,8.348,119.79
1757235330425,8.396,119.11
1757235330433,8.339,119.91
1757235330441,9.145,109.35
1757235330450,7.847,127.45
1757235330458,8.055,124.15
1757235330467,8.830,113.25
1757235330475,8.255,121.15
1757235330484,8.589,116.42
1757235330493,9.112,109.74
1757235330501,7.470,133.87
1757235330509,8.432,118.60
1757235330517,8.325,120.12
1757235330526,8.347,119.81
1757235330534,8.332,120.02
1757235330543,9.164,109.13
1757235330551,7.704,129.81
1757235330559,8.313,120.30
1757235330568,8.339,119.92
1757235330576,8.389,119.21
1757235330584,8.268,120.95
1757235330593,9.315,107.35
1757235330601,7.402,135.10
1757235330609,8.309,120.36
1757235330617,8.228,121.53
1757235330626,8.459,118.22
1757235330634,8.311,120.33
1757235330643,9.137,109.45
1757235330651,7.893,126.69
1757235330660,8.441,118.47
1757235330668,8.465,118.14
1757235330676,8.180,122.25
1757235330685,8.326,120.11
1757235330694,9.169,109.07
1757235330701,7.510,133.16
1757235330709,8.281,120.75
1757235330717,8.336,119.97
1757235330726,8.502,117.62
1757235330735,8.369,119.49
1757235330744,9.619,103.96
1757235330752,7.487,133.57
1757235330759,8.281,120.76
1757235330768,8.421,118.75
1757235330777,8.645,115.68
1757235330786,8.425,118.69
1757235330794,9.066,110.31
1757235330803,9.177,108.97
1757235330812,8.311,120.32
1757235330821,8.345,119.84
1757235330829,8.351,119.75
1757235330837,8.332,120.01
1757235330846,9.211,108.56
1757235330854,7.640,130.89
1757235330861,8.190,122.10
1757235330871,8.370,119.47
1757235330879,8.329,120.06
1757235330887,8.732,114.53
1757235330898,9.811,101.93
1757235330905,7.554,132.38
1757235330913,8.622,115.98
1757235330922,8.297,120.53
1757235330930,8.333,120.01
1757235330939,8.342,119.87
1757235330948,9.241,108.22
1757235330954,7.507,133.21
1757235330964,8.339,119.93
1757235330972,8.244,121.29
1757235330980,8.359,119.63
1757235330989,8.319,120.21
1757235330998,9.302,107.51
1757235331005,7.656,130.61
1757235331013,8.189,122.11
1757235331022,8.422,118.74
1757235331031,9.032,110.72
1757235331040,8.322,120.16
1757235331049,9.241,108.22
1757235331056,7.486,133.59
1757235331065,8.327,120.09
1757235331073,8.425,118.70
1757235331081,8.241,121.34
1757235331092,10.711,93.36
1757235331098,6.935,144.20
1757235331107,8.797,113.68
1757235331116,8.838,113.15
1757235331125,8.317,120.23
1757235331133,8.384,119.28
1757235331143,10.396,96.19
1757235331151,7.738,129.23
1757235331161,9.437,105.97
1757235331168,7.145,139.95
1757235331177,9.202,108.67
1757235331185,7.923,126.21
1757235331194,8.697,114.98
1757235331201,7.042,142.00
1757235331210,9.420,106.16
1757235331218,7.658,130.58
1757235331226,7.960,125.62
1757235331234,8.117,123.19
1757235331243,9.085,110.08
1757235331250,7.283,137.32
1757235331259,8.475,118.00
1757235331267,8.232,121.48
1757235331275,8.284,120.71
1757235331284,8.338,119.94
1757235331293,9.276,107.81
1757235331300,7.379,135.53
1757235331308,8.363,119.58
1757235331316,8.326,120.11
1757235331326,8.802,113.61
1757235331334,8.346,119.82
1757235331343,9.129,109.54
1757235331351,7.522,132.95
1757235331359,8.266,120.97
1757235331368,8.338,119.93
1757235331376,8.738,114.44
1757235331385,8.311,120.32
1757235331394,9.399,106.39
1757235331402,8.262,121.04
1757235331409,7.669,130.39
1757235331418,8.225,121.59
1757235331428,9.662,103.50
1757235331436,8.857,112.91
1757235331445,8.876,112.66
1757235331453,7.729,129.38
1757235331461,8.171,122.39
1757235331471,9.295,107.59
1757235331479,8.094,123.55
1757235331487,8.475,118.00
1757235331496,9.205,108.63
1757235331504,7.627,131.12
1757235331513,8.845,113.06
1757235331520,7.614,131.34
1757235331529,9.077,110.17
1757235331538,8.281,120.76
1757235331547,9.601,104.16
1757235331555,7.756,128.93
1757235331563,8.008,124.87
1757235331572,9.023,110.82
1757235331581,8.331,120.04
1757235331589,8.525,117.30
1757235331598,8.986,111.28
1757235331606,7.560,132.28
1757235331614,9.154,109.25
1757235331624,9.416,106.20
1757235331632,8.232,121.48
1757235331642,9.729,102.78
1757235331649,7.528,132.84
1757235331658,8.218,121.68
1757235331667,8.537,117.14
1757235331675,8.390,119.19
1757235331684,9.190,108.82
1757235331693,8.772,114.00
1757235331701,7.738,129.23
1757235331709,8.134,122.94
1757235331717,8.342,119.88
1757235331725,8.715,114.74
1757235331734,8.589,116.43
1757235331743,9.080,110.13
1757235331751,8.017,124.74
1757235331760,8.229,121.53
1757235331768,8.356,119.68
1757235331776,8.490,117.78
1757235331785,8.332,120.02
1757235331794,9.160,109.17
1757235331801,7.593,131.71
1757235331810,8.717,114.72
1757235331818,7.968,125.50
1757235331826,8.378,119.36
1757235331835,8.291,120.61
1757235331844,9.186,108.86
1757235331851,7.489,133.53
1757235331860,8.577,116.59
1757235331869,8.346,119.83
1757235331877,8.331,120.03
1757235331884,8.335,119.97
1757235331895,9.871,101.30
1757235331903,7.681,130.20
1757235331911,8.800,113.64
1757235331920,8.705,114.88
1757235331929,8.284,120.71
1757235331937,8.399,119.06
1757235331946,9.086,110.06
1757235331953,7.869,127.08
1757235331962,8.204,121.89
1757235331970,8.315,120.26
1757235331979,8.345,119.84
1757235331987,8.810,113.51
1757235331996,8.918,112.13
1757235332004,7.400,135.14
1757235332012,8.265,121.00
1757235332020,8.273,120.87
1757235332029,8.810,113.51
1757235332037,8.481,117.91
1757235332046,9.260,108.00
1757235332054,7.442,134.37
1757235332063,8.553,116.92
1757235332071,8.784,113.84
1757235332080,8.558,116.85
1757235332089,8.264,121.01
1757235332098,9.100,109.89
1757235332105,7.558,132.31
1757235332113,8.277,120.82
1757235332122,8.339,119.92
1757235332130,8.334,119.99
1757235332138,8.335,119.98
1757235332148,9.252,108.09
1757235332155,7.766,128.76
1757235332164,8.582,116.52
1757235332172,7.934,126.04
1757235332181,9.229,108.35
1757235332190,9.114,109.72
1757235332198,7.719,129.54
1757235332206,8.393,119.15
1757235332215,8.277,120.82
1757235332223,8.871,112.73
1757235332231,8.211,121.79
1757235332241,9.124,109.60
1757235332248,7.661,130.53
1757235332256,8.460,118.21
1757235332265,8.429,118.64
1757235332274,8.353,119.72
1757235332282,8.585,116.48
1757235332291,8.768,114.05
1757235332299,8.035,124.45
1757235332308,8.796,113.69
1757235332316,8.450,118.35
1757235332325,8.263,121.02
1757235332333,8.483,117.88
1757235332342,8.979,111.38
1757235332349,7.595,131.66
1757235332358,8.336,119.96
1757235332366,8.398,119.08
1757235332375,8.416,118.82
1757235332383,8.213,121.76
1757235332392,9.102,109.86
1757235332399,7.587,131.80
1757235332408,8.287,120.67
1757235332417,8.338,119.94
1757235332425,8.352,119.74
1757235332433,8.308,120.36
1757235332442,9.531,104.92
1757235332451,8.271,120.90
1757235332459,8.162,122.51
1757235332468,8.360,119.62
1757235332476,9.245,108.17
1757235332484,7.836,127.61
1757235332493,9.234,108.29
1757235332502,8.535,117.17
1757235332511,8.207,121.85
1757235332519,8.369,119.49
1757235332527,8.469,118.07
1757235332536,8.490,117.78
1757235332545,9.434,106.01
1757235332553,7.276,137.45
1757235332561,8.590,116.41
1757235332569,8.017,124.74
1757235332577,8.742,114.39
1757235332586,8.356,119.67
1757235332596,9.406,106.31
1757235332603,7.363,135.81
1757235332612,8.499,117.67
1757235332620,8.194,122.04
1757235332628,8.511,117.49
1757235332637,8.186,122.16
1757235332646,9.960,100.40
1757235332653,6.888,145.18
1757235332662,9.246,108.16
1757235332670,7.904,126.51
1757235332679,8.423,118.73
1757235332687,8.181,122.24
1757235332696,9.280,107.76
1757235332704,8.151,122.69
1757235332712,7.604,131.51
1757235332721,9.181,108.92
1757235332730,8.378,119.36
1757235332738,8.279,120.78
1757235332747,9.219,108.47
1757235332754,7.557,132.32
1757235332763,8.251,121.19
1757235332771,8.368,119.51
1757235332780,8.296,120.55
1757235332788,8.345,119.83
1757235332798,10.098,99.03
1757235332806,8.214,121.74
1757235332815,8.365,119.54
1757235332823,8.358,119.64
1757235332831,8.262,121.04
1757235332840,9.293,107.61
1757235332847,7.508,133.19
1757235332856,8.611,116.14
1757235332867,9.776,102.29
1757235332874,8.052,124.19
1757235332883,8.382,119.30
1757235332892,9.077,110.17
1757235332900,7.497,133.38
1757235332908,8.376,119.38
1757235332916,8.605,116.21
1757235332925,8.063,124.03
1757235332933,8.356,119.68
1757235332942,9.135,109.47
1757235332951,9.470,105.60
1757235332960,9.019,110.87
1757235332968,8.322,120.17
1757235332977,8.839,113.14
1757235332986,8.591,116.41
1757235332995,9.066,110.31
1757235333003,7.618,131.26
1757235333011,8.215,121.73
1757235333019,8.403,119.00
1757235333028,8.345,119.83
1757235333036,8.581,116.53
1757235333045,9.126,109.58
1757235333053,7.966,125.53
1757235333061,8.504,117.60
1757235333070,8.090,123.61
1757235333079,8.299,120.50
1757235333087,8.394,119.14
1757235333096,9.067,110.29
1757235333104,7.608,131.45
1757235333112,8.295,120.56
1757235333121,9.428,106.07
1757235333129,7.548,132.48
1757235333137,8.413,118.86
1757235333147,9.856,101.47
1757235333154,6.861,145.74
1757235333162,8.368,119.51
1757235333171,8.470,118.06
1757235333179,8.441,118.47
1757235333188,8.627,115.91
1757235333197,9.378,106.63
1757235333205,7.905,126.51
1757235333213,8.132,122.97
1757235333221,8.410,118.90
1757235333230,8.163,122.50
1757235333238,8.494,117.72
1757235333247,9.089,110.03
1757235333254,7.822,127.85
1757235333263,8.021,124.68
1757235333271,8.192,122.07
1757235333279,8.329,120.06
1757235333287,8.341,119.89
1757235333297,9.259,108.00
1757235333305,7.439,134.43
1757235333313,8.586,116.47
1757235333321,8.300,120.48
1757235333330,8.325,120.12
1757235333338,8.336,119.97
1757235333347,9.211,108.57
1757235333355,7.524,132.91
1757235333363,8.364,119.56
1757235333372,9.301,107.51
1757235333382,9.249,108.12
1757235333391,8.945,111.79
1757235333398,7.336,136.32
1757235333407,8.569,116.70
1757235333414,8.186,122.15
1757235333424,8.912,112.21
1757235333432,8.454,118.28
1757235333442,10.159,98.43
1757235333450,7.039,142.07
1757235333458,8.282,120.75
1757235333466,8.469,118.08
1757235333474,8.138,122.88
1757235333483,8.347,119.80
1757235333492,9.118,109.67
1757235333499,7.628,131.09
1757235333508,8.322,120.16
1757235333516,8.630,115.87
1757235333524,8.292,120.60
1757235333533,8.333,120.00
1757235333542,9.286,107.69
1757235333549,7.591,131.74
1757235333558,8.342,119.87
1757235333566,8.322,120.16
1757235333575,8.378,119.37
1757235333583,8.434,118.57
1757235333592,9.225,108.40
1757235333600,7.452,134.20
1757235333609,8.334,119.99
1757235333617,8.345,119.83
1757235333625,8.333,120.01
1757235333634,8.370,119.48
1757235333643,9.249,108.13
1757235333651,8.125,123.07
1757235333658,7.943,125.90
1757235333667,8.887,112.53
1757235333676,8.495,117.71
1757235333685,9.089,110.02
1757235333695,9.972,100.28
1757235333703,7.664,130.48
1757235333711,8.195,122.02
1757235333720,8.265,121.00
1757235333728,8.710,114.81
1757235333736,8.005,124.92
1757235333744,9.148,109.31
1757235333753,7.633,131.00
1757235333761,8.187,122.15
1757235333770,8.378,119.35
1757235333778,8.469,118.08
1757235333787,8.718,114.71
1757235333796,8.924,112.06
1757235333803,7.611,131.40
1757235333811,8.305,120.41
1757235333819,8.167,122.44
1757235333828,8.521,117.35
1757235333837,8.317,120.24
1757235333847,9.937,100.63
1757235333862,16.191,61.76
1757235333864,2.122,471.34
1757235333873,8.800,113.64
1757235333882,8.661,115.46
1757235333890,7.773,128.65
1757235333900,10.401,96.14
1757235333906,6.273,159.41
1757235333915,8.790,113.77
1757235333924,8.360,119.62
1757235333931,7.577,131.99
1757235333939,7.963,125.58
1757235333949,9.600,104.17
1757235333956,7.281,137.34
1757235333965,8.548,116.98
1757235333973,8.256,121.12
1757235333981,8.163,122.50
1757235333990,8.358,119.65
1757235333999,9.294,107.59
1757235334006,7.496,133.40
1757235334014,8.277,120.82
1757235334022,8.158,122.59
1757235334031,8.433,118.58
1757235334040,9.469,105.61
1757235334048,7.465,133.96
1757235334056,8.251,121.20
1757235334065,8.275,120.85
1757235334073,8.640,115.74
1757235334081,8.583,116.51
1757235334091,9.398,106.41
1757235334098,7.078,141.28
1757235334107,8.765,114.09
1757235334116,9.665,103.47
1757235334125,8.495,117.72
1757235334131,7.182,139.23
1757235334148,15.920,62.81
1757235334150,2.566,389.70
1757235334159,7.866,127.13
1757235334167,8.344,119.85
1757235334175,8.208,121.83
1757235334184,8.390,119.18
1757235334193,9.459,105.72
1757235334201,7.518,133.01
1757235334209,8.110,123.30
1757235334217,8.761,114.15
1757235334225,7.633,131.02
1757235334234,8.688,115.10
1757235334243,9.213,108.55
1757235334250,7.381,135.48
1757235334258,8.626,115.92
1757235334267,8.232,121.48
1757235334277,9.508,105.17
1757235334284,7.606,131.48
1757235334294,10.076,99.24
1757235334301,6.297,158.80
1757235334311,9.497,105.30
1757235334317,7.078,141.28
1757235334326,8.733,114.50
1757235334334,8.567,116.72
1757235334344,9.320,107.29
1757235334351,7.099,140.87
1757235334359,8.593,116.37
1757235334367,7.955,125.71
1757235334377,8.852,112.96
1757235334384,8.253,121.17
1757235334394,9.103,109.86
1757235334402,7.503,133.28
1757235334410,8.675,115.27
1757235334418,8.133,122.95
1757235334426,8.067,123.96
1757235334435,8.443,118.44
1757235334444,9.656,103.56
1757235334451,7.187,139.13
1757235334460,8.347,119.80
1757235334468,8.243,121.32
1757235334477,8.461,118.19
1757235334485,8.270,120.92
1757235334494,9.190,108.81
1757235334501,7.494,133.45
1757235334510,8.706,114.87
1757235334518,8.036,124.44
1757235334527,8.640,115.74
1757235334534,8.360,119.62
1757235334544,9.492,105.35
1757235334554,8.784,113.84
1757235334561,7.789,128.39
1757235334569,8.036,124.44
1757235334578,8.644,115.69
